Employee_ID,First Name,Middle Name,Last Name,Full Name,Country Code,Mobile Number,Email,Joining Date,Contract Perioud,Last Contract Start,Last Contract End,# 0f Contracts,Gender,Birthday,Age,Nationality,Education,Salary,Bonus %,Position,Branch,Manager ID
1730,Mansour,Nasr,Tamer,Mansour Nasr Tamer,20,1183834773,Mansour.Tamer@example.com,12/23/2021,1,12/23/2024,12/23/2025,4,Male,5/23/1990,35,Egyptian,Diploma,6480,9,Customer Service,Cairo,1026
1731,Samira,Raouf,Diaa,Samira Raouf Diaa,20,1118912233,Samira.Diaa@example.com,1/17/2019,1,1/17/2025,1/17/2026,7,Female,1/15/2001,24,Sudanese,Bachelor,6545,6,Cashier,Aswan,1037
1732,Magda,Qasem,Ayman,Magda Qasem Ayman,20,1087139449,Magda.Ayman@example.com,2/9/2018,1,2/9/2025,2/9/2026,8,Female,12/17/1967,58,Egyptian,Bachelor,5783,9,Sales Associate,Cairo,1026
1733,Ashraf,Ashraf,Saber,Ashraf Ashraf Saber,20,1262911023,Ashraf.Saber@example.com,3/10/2016,1,3/10/2025,3/10/2026,10,Male,6/2/1992,33,Egyptian,Bachelor,5586,6,Stock Keeper,Giza,1028
1734,Rashed,Adel,Rashed,Rashed Adel Rashed,20,1039029932,Rashed.Rashed@example.com,4/2/2016,1,4/2/2025,4/2/2026,9,Male,9/1/1985,40,Egyptian,Diploma,4443,9,Sales Associate,Sharm El Sheikh,1034
1735,Reham,Magdy,Aref,Reham Magdy Aref,20,1070652874,Reham.Aref@example.com,4/13/2019,1,4/13/2024,4/13/2025,6,Female,3/16/1981,44,Egyptian,Bachelor,4289,8,Sales Associate,Luxor,1036
1736,Rasha,Bassem,Ramy,Rasha Bassem Ramy,20,1052339849,Rasha.Ramy@example.com,5/3/2019,2,5/3/2023,5/3/2025,3,Female,8/10/1986,39,Egyptian,Masters,8848,8,Junior Financial Analyst,Head Office,1024
1737,Mariam,Abdelrahman,Yehia,Mariam Abdelrahman Yehia,20,1017595136,Mariam.Yehia@example.com,5/16/2021,2,5/16/2023,5/16/2025,2,Female,5/21/1973,52,Egyptian,Diploma,6129,8,Stock Keeper,Sharm El Sheikh,1033
1738,Qasem,Qasem,Atef,Qasem Qasem Atef,20,1218316241,Qasem.Atef@example.com,6/13/2021,1,6/13/2024,6/13/2025,4,Male,10/14/1986,39,Egyptian,Bachelor,5728,10,Sales Associate,Mansoura,1031
1739,Yasmin,Karim,Ziad,Yasmin Karim Ziad,20,1241987685,Yasmin.Ziad@example.com,7/12/2018,2,7/12/2024,7/12/2026,4,Female,1/28/2002,23,Egyptian,Bachelor,4703,7,Stock Keeper,Alexandria,1030
1740,Yehia,Nasser,Aref,Yehia Nasser Aref,20,1063544393,Yehia.Aref@example.com,8/6/2019,1,8/6/2024,8/6/2025,6,Male,12/20/1981,44,Sudanese,Bachelor,5984,6,Sales Associate,Giza,1027
1741,Youssef,Ziad,Khalil,Youssef Ziad Khalil,20,1015356955,Youssef.Khalil@example.com,8/19/2020,2,8/19/2024,8/19/2026,3,Male,10/23/1989,36,Egyptian,Bachelor,5650,7,Stock Keeper,Aswan,1037
1742,Doaa,Maged,Lotfy,Doaa Maged Lotfy,20,1033907938,Doaa.Lotfy@example.com,9/15/2020,2,9/15/2024,9/15/2026,3,Female,5/13/1981,44,Syrian,Diploma,6409,6,Cashier,Mansoura,1031
1743,Nihal,Abdelkader,Zakaria,Nihal Abdelkader Zakaria,20,1294880393,Nihal.Zakaria@example.com,10/5/2018,2,10/5/2024,10/5/2026,4,Female,2/11/1990,35,Egyptian,Diploma,6522,8,Customer Service,Alexandria,1029
1744,Hoda,Mamdouh,Maged,Hoda Mamdouh Maged,20,1093301262,Hoda.Maged@example.com,10/29/2021,1,10/29/2024,10/29/2025,4,Female,11/23/1970,55,Egyptian,Undergraduate,5009,9,Cashier,Alexandria,1030
1745,Laila,Abdelhady,Mansour,Laila Abdelhady Mansour,20,1277002433,Laila.Mansour@example.com,11/12/2021,2,11/12/2023,11/12/2025,2,Female,12/14/1997,28,Syrian,Bachelor,5064,6,Stock Keeper,Alexandria,1029
1746,Laila,Abdelatif,Abdelatif,Laila Abdelatif Abdelatif,20,1056512829,Laila.Abdelatif@example.com,12/2/2020,1,12/2/2024,12/2/2025,5,Female,9/7/1988,37,Egyptian,Diploma,5858,8,Sales Associate,Cairo,1025
1747,Hanan,Morsy,Amr,Hanan Morsy Amr,20,1031950945,Hanan.Amr@example.com,12/14/2020,1,12/14/2024,12/14/2025,5,Female,7/4/1983,42,Egyptian,Diploma,5545,6,Security,Aswan,1037
1748,Helmy,Sayed,Hassan,Helmy Sayed Hassan,20,1042561537,Helmy.Hassan@example.com,12/25/2019,1,12/25/2024,12/25/2025,6,Male,6/4/1978,47,Egyptian,Diploma,5846,8,Security,Alexandria,1029
1749,Heba,Ashraf,Osama,Heba Ashraf Osama,20,1289361422,Heba.Osama@example.com,1/24/2017,2,1/24/2025,1/24/2027,5,Female,4/8/1983,42,Egyptian,Bachelor,5941,9,Sales Associate,Sharm El Sheikh,1033
1750,Walaa,Morsy,Hassan,Walaa Morsy Hassan,20,1076482668,Walaa.Hassan@example.com,2/4/2019,1,2/4/2025,2/4/2026,7,Female,1/1/1980,45,Egyptian,Bachelor,4599,6,Sales Associate,Giza,1027
1751,Shaimaa,Nabil,Essam,Shaimaa Nabil Essam,20,1156153932,Shaimaa.Essam@example.com,2/14/2020,1,2/14/2025,2/14/2026,6,Female,9/18/1972,53,Egyptian,Bachelor,5895,5,Security,Aswan,1037
1752,Ismail,Abdelhady,Hossam,Ismail Abdelhady Hossam,20,1025216921,Ismail.Hossam@example.com,3/13/2017,2,3/13/2025,3/13/2027,5,Male,1/3/1991,34,Syrian,Undergraduate,5252,8,Sales Associate,Aswan,1037
1753,Doaa,Basel,Moataz,Doaa Basel Moataz,20,1041579897,Doaa.Moataz@example.com,4/4/2016,2,4/4/2024,4/4/2026,5,Female,11/27/1972,53,Egyptian,Diploma,6601,8,Security,Mansoura,1032
1754,Soliman,Mansour,Amr,Soliman Mansour Amr,20,1032918801,Soliman.Amr@example.com,4/24/2018,2,4/24/2024,4/24/2026,4,Male,8/18/1983,42,Egyptian,Undergraduate,7271,8,Customer Service,Cairo,1025
1755,Lina,Rami,Safwat,Lina Rami Safwat,20,1149482017,Lina.Safwat@example.com,5/4/2018,1,5/4/2024,5/4/2025,7,Female,6/23/1976,49,Egyptian,Bachelor,5726,8,Sales Associate,Mansoura,1031
1756,Manar,Abdelrahman,Essam,Manar Abdelrahman Essam,20,1257508650,Manar.Essam@example.com,5/28/2021,1,5/28/2024,5/28/2025,4,Female,6/8/1967,58,Egyptian,Diploma,7648,10,Customer Service,Cairo,1025
1757,Sameh,Fady,Ashraf,Sameh Fady Ashraf,20,1014965124,Sameh.Ashraf@example.com,6/27/2018,2,6/27/2024,6/27/2026,4,Male,12/7/1987,38,Egyptian,Bachelor,6666,10,Cashier,Cairo,1025
1758,Nehal,Youssef,Waheed,Nehal Youssef Waheed,20,1075379064,Nehal.Waheed@example.com,7/10/2019,1,7/10/2024,7/10/2025,6,Female,5/9/1982,43,Egyptian,Bachelor,6186,5,Cashier,Cairo,1025
1759,Magdy,Hossam,Abdelnasser,Magdy Hossam Abdelnasser,20,1200668178,Magdy.Abdelnasser@example.com,8/4/2018,2,8/4/2024,8/4/2026,4,Male,10/19/1971,54,Egyptian,Diploma,4384,7,Sales Associate,Mansoura,1031
1760,Doaa,Adel,Farouk,Doaa Adel Farouk,20,1071913396,Doaa.Farouk@example.com,8/17/2020,1,8/17/2024,8/17/2025,5,Female,11/24/1970,55,Egyptian,Diploma,7353,5,Customer Service,Cairo,1026
1761,Basel,Hossni,Abdelatif,Basel Hossni Abdelatif,20,1040498658,Basel.Abdelatif@example.com,9/14/2016,1,9/14/2025,9/14/2026,9,Male,4/15/1996,29,Egyptian,Undergraduate,4378,5,Sales Associate,Alexandria,1029
1762,Ashraf,Basel,Hatem,Ashraf Basel Hatem,20,1076525016,Ashraf.Hatem@example.com,10/8/2021,1,10/8/2024,10/8/2025,4,Male,10/19/1993,32,Egyptian,Diploma,6959,6,Cashier,Alexandria,1029
1763,Hoda,Mounir,Fouad,Hoda Mounir Fouad,20,1202808078,Hoda.Fouad@example.com,11/18/2018,1,11/18/2024,11/18/2025,7,Female,7/20/1981,44,Egyptian,Diploma,6859,5,Customer Service,Giza,1027
1764,Iman,Ibrahim,Sameh,Iman Ibrahim Sameh,20,1144034383,Iman.Sameh@example.com,12/1/2018,1,12/1/2024,12/1/2025,7,Female,7/1/1999,26,Egyptian,Bachelor,6417,8,Security,Giza,1028
1765,Rania,Abdelhady,Tawfik,Rania Abdelhady Tawfik,20,1021473696,Rania.Tawfik@example.com,12/21/2016,1,12/21/2025,12/21/2026,9,Female,3/28/1994,31,Egyptian,Bachelor,5484,6,Cashier,Sharm El Sheikh,1033
1766,Rania,Bahaa,Sobhy,Rania Bahaa Sobhy,20,1060533447,Rania.Sobhy@example.com,1/1/2020,2,1/1/2024,1/1/2026,3,Female,4/8/1976,49,Egyptian,Diploma,6338,9,Cashier,Mansoura,1031
1767,Nahed,Islam,Youssef,Nahed Islam Youssef,20,1149707093,Nahed.Youssef@example.com,1/16/2017,1,1/16/2026,1/16/2027,9,Female,5/23/2001,24,Egyptian,Undergraduate,5291,8,Cashier,Mansoura,1031
1768,Safwat,Abdelsalam,Islam,Safwat Abdelsalam Islam,20,1203617685,Safwat.Islam@example.com,2/12/2017,2,2/12/2025,2/12/2027,5,Male,7/21/1989,36,Egyptian,Bachelor,6102,8,Stock Keeper,Mansoura,1031
1769,Emad,Essam,Ashraf,Emad Essam Ashraf,20,1176201417,Emad.Ashraf@example.com,3/2/2015,1,3/2/2024,3/2/2025,10,Male,8/13/1971,54,Sudanese,Bachelor,6102,7,Customer Service,Sharm El Sheikh,1033
1770,Radwa,Hassan,Khaled,Radwa Hassan Khaled,20,1097741074,Radwa.Khaled@example.com,3/27/2018,2,3/27/2024,3/27/2026,4,Female,12/17/1981,44,Egyptian,Bachelor,6459,6,Stock Keeper,Giza,1027
1771,Doaa,Hassan,Atef,Doaa Hassan Atef,20,1003199348,Doaa.Atef@example.com,4/7/2020,1,4/7/2024,4/7/2025,5,Female,3/14/1995,30,Egyptian,Masters,7098,6,Customer Service,Giza,1027
1772,Amal,Zakaria,Bilal,Amal Zakaria Bilal,20,1066317625,Amal.Bilal@example.com,4/19/2015,2,4/19/2023,4/19/2025,5,Female,2/4/1988,37,Egyptian,Diploma,4089,9,Sales Associate,Alexandria,1030
1773,Marwa,Bahaa,Abdelaziz,Marwa Bahaa Abdelaziz,20,1134968626,Marwa.Abdelaziz@example.com,5/4/2021,2,5/4/2023,5/4/2025,2,Female,2/17/2002,23,Syrian,Bachelor,6304,5,Stock Keeper,Giza,1027
1774,Fares,Mounir,Mostafa,Fares Mounir Mostafa,20,1116945172,Fares.Mostafa@example.com,6/2/2016,1,6/2/2025,6/2/2026,9,Male,10/4/2001,24,Egyptian,Bachelor,4761,8,Stock Keeper,Aswan,1037
1775,Sohair,Qasem,Ashraf,Sohair Qasem Ashraf,20,1129001857,Sohair.Ashraf@example.com,6/21/2016,2,6/21/2024,6/21/2026,5,Female,9/1/1999,26,Egyptian,Bachelor,5440,7,Security,Giza,1028
1776,Soliman,Osama,Islam,Soliman Osama Islam,20,1085637144,Soliman.Islam@example.com,7/5/2020,2,7/5/2024,7/5/2026,3,Male,2/15/1970,55,Sudanese,Diploma,6633,8,Customer Service,Alexandria,1029
1777,Basel,Abdelsalam,Sherif,Basel Abdelsalam Sherif,20,1250974500,Basel.Sherif@example.com,7/17/2020,2,7/17/2024,7/17/2026,3,Male,2/24/1967,58,Egyptian,Bachelor,5067,10,Sales Associate,Giza,1027
1778,Iman,Nasser,Morsy,Iman Nasser Morsy,20,1013517956,Iman.Morsy@example.com,8/13/2019,1,8/13/2024,8/13/2025,6,Female,10/22/1977,48,Egyptian,Diploma,4085,7,Sales Associate,Mansoura,1031
1779,Eman,Raouf,Hisham,Eman Raouf Hisham,20,1137834517,Eman.Hisham@example.com,8/31/2016,2,8/31/2024,8/31/2026,5,Female,9/5/1984,41,Syrian,Bachelor,5966,8,Cashier,Giza,1027
1780,Nehal,Helmy,Ashraf,Nehal Helmy Ashraf,20,1021237935,Nehal.Ashraf@example.com,9/20/2017,1,9/20/2024,9/20/2025,8,Female,3/28/1967,58,Egyptian,Diploma,6614,8,Cashier,Giza,1027
1781,Basma,Abdelrahman,Abdelaziz,Basma Abdelrahman Abdelaziz,20,1031221644,Basma.Abdelaziz@example.com,10/1/2021,1,10/1/2024,10/1/2025,4,Female,9/5/1978,47,Egyptian,Bachelor,4951,6,Stock Keeper,Aswan,1037
1782,Rashed,Mohamed,Ziad,Rashed Mohamed Ziad,20,1266535869,Rashed.Ziad@example.com,10/28/2016,2,10/28/2024,10/28/2026,5,Male,6/21/1988,37,Egyptian,Bachelor,5850,8,Stock Keeper,Sharm El Sheikh,1033
1783,Walaa,Essam,Khalil,Walaa Essam Khalil,20,1126066341,Walaa.Khalil@example.com,11/20/2015,2,11/20/2023,11/20/2025,5,Female,12/13/1967,58,Egyptian,Bachelor,6853,6,Cashier,Sharm El Sheikh,1033
1784,Khalil,Osama,Adel,Khalil Osama Adel,20,1215532919,Khalil.Adel@example.com,12/17/2020,2,12/17/2024,12/17/2026,3,Male,3/3/1976,49,Egyptian,Bachelor,6442,7,Cashier,Sharm El Sheikh,1033
1785,Moheb,Bilal,Yehia,Moheb Bilal Yehia,20,1000749221,Moheb.Yehia@example.com,1/12/2021,1,1/12/2025,1/12/2026,5,Male,4/17/1988,37,Egyptian,Bachelor,7237,9,Customer Service,Sharm El Sheikh,1033
1786,Sahar,Mamdouh,Rami,Sahar Mamdouh Rami,20,1089955572,Sahar.Rami@example.com,2/6/2015,1,2/6/2025,2/6/2026,11,Female,12/5/1980,45,Egyptian,Bachelor,6190,7,Customer Service,Cairo,1025
1787,Sherine,Abdelkader,Fares,Sherine Abdelkader Fares,20,1261518072,Sherine.Fares@example.com,3/2/2016,1,3/2/2025,3/2/2026,10,Female,1/4/1984,41,Syrian,Diploma,4883,10,Sales Associate,Mansoura,1031
1788,Lina,Helmy,Raouf,Lina Helmy Raouf,20,1173476233,Lina.Raouf@example.com,3/14/2015,1,3/14/2024,3/14/2025,10,Female,10/14/1967,58,Egyptian,Diploma,6467,8,Cashier,Giza,1027
1789,Bassem,Ayman,Osama,Bassem Ayman Osama,20,1021740951,Bassem.Osama@example.com,4/9/2021,1,4/9/2024,4/9/2025,4,Male,7/19/1989,36,Egyptian,Bachelor,5278,8,Sales Associate,Cairo,1025
1790,Hanan,Safwat,Waheed,Hanan Safwat Waheed,20,1152426954,Hanan.Waheed@example.com,4/24/2018,1,4/24/2024,4/24/2025,7,Female,3/10/1974,51,Sudanese,Diploma,5178,9,Cashier,Giza,1028
1791,Nehal,Soliman,Nasr,Nehal Soliman Nasr,20,1086390269,Nehal.Nasr@example.com,5/13/2016,1,5/13/2025,5/13/2026,9,Female,7/26/2002,23,Egyptian,Diploma,5895,7,Cashier,Sharm El Sheikh,1033
1792,Dina,Adel,Mamdouh,Dina Adel Mamdouh,20,1043309194,Dina.Mamdouh@example.com,6/8/2018,1,6/8/2024,6/8/2025,7,Female,2/22/1970,55,Egyptian,Diploma,5557,6,Stock Keeper,Giza,1027
1793,Basma,Bahaa,Saeed,Basma Bahaa Saeed,20,1017102497,Basma.Saeed@example.com,6/21/2017,2,6/21/2023,6/21/2025,4,Female,3/11/2000,25,Egyptian,Masters,6950,10,Customer Service,Alexandria,1030
1794,Magdy,Helmy,Hany,Magdy Helmy Hany,20,1247441619,Magdy.Hany@example.com,7/9/2015,1,7/9/2024,7/9/2025,10,Male,12/27/1989,36,Egyptian,Diploma,6011,8,Security,Giza,1028
1795,Laila,Ehab,Shady,Laila Ehab Shady,20,1183677590,Laila.Shady@example.com,7/23/2016,1,7/23/2025,7/23/2026,9,Female,8/7/1968,57,Egyptian,Undergraduate,5532,9,Sales Associate,Aswan,1037
1796,Abdelnasser,Hossam,Abdelaziz,Abdelnasser Hossam Abdelaziz,20,1138953167,Abdelnasser.Abdelaziz@example.com,8/19/2016,2,8/19/2024,8/19/2026,5,Male,8/3/1998,27,Egyptian,Bachelor,6776,9,Junior HR,Head Office,1008
1797,Qasem,Moheb,Abdelhady,Qasem Moheb Abdelhady,20,1098601044,Qasem.Abdelhady@example.com,8/31/2019,1,8/31/2024,8/31/2025,6,Male,1/9/1993,32,Egyptian,Bachelor,5833,6,Stock Keeper,Alexandria,1029
1798,Fatma,Emad,Ali,Fatma Emad Ali,20,1056452812,Fatma.Ali@example.com,9/30/2020,2,9/30/2024,9/30/2026,3,Female,9/10/1981,44,Egyptian,Bachelor,6246,8,Stock Keeper,Alexandria,1029
1799,Sahar,Lotfy,Youssef,Sahar Lotfy Youssef,20,1200468964,Sahar.Youssef@example.com,10/18/2021,1,10/18/2024,10/18/2025,4,Female,5/4/1987,38,Egyptian,Diploma,6405,8,Customer Service,Cairo,1026
1800,Abdelaziz,Omar,Galal,Abdelaziz Omar Galal,20,1007260608,Abdelaziz.Galal@example.com,11/8/2019,1,11/8/2024,11/8/2025,6,Male,7/2/1969,56,Egyptian,Bachelor,4954,8,Sales Associate,Alexandria,1029
1801,Tawfik,Rami,Hisham,Tawfik Rami Hisham,20,1019876703,Tawfik.Hisham@example.com,11/19/2018,1,11/19/2024,11/19/2025,7,Male,1/9/1983,42,Egyptian,Bachelor,4970,6,Stock Keeper,Mansoura,1031
1802,Rashed,Emad,Nasser,Rashed Emad Nasser,20,1249421451,Rashed.Nasser@example.com,12/19/2021,2,12/19/2023,12/19/2025,2,Male,2/5/1971,54,Egyptian,Diploma,5714,7,Security,Alexandria,1029
1803,Farouk,Wael,Abdelkader,Farouk Wael Abdelkader,20,1223108260,Farouk.Abdelkader@example.com,1/17/2017,1,1/17/2026,1/17/2027,9,Male,2/24/1973,52,Egyptian,Undergraduate,5422,10,Sales Associate,Mansoura,1031
1804,Abdelmonem,Nasr,Ehab,Abdelmonem Nasr Ehab,20,1220354372,Abdelmonem.Ehab@example.com,1/30/2019,1,1/30/2025,1/30/2026,7,Male,4/25/1983,42,Egyptian,Diploma,6596,6,Security,Alexandria,1030
1805,Samaa,Bilal,Saeed,Samaa Bilal Saeed,20,1121772192,Samaa.Saeed@example.com,2/12/2020,1,2/12/2025,2/12/2026,6,Female,7/11/1998,27,Egyptian,Bachelor,5225,8,Stock Keeper,Alexandria,1029
1806,Abdelmonem,Hany,Gamal,Abdelmonem Hany Gamal,20,1013975418,Abdelmonem.Gamal@example.com,2/23/2018,2,2/23/2024,2/23/2026,4,Male,4/21/1980,45,Egyptian,Diploma,5820,10,Cashier,Giza,1028
1807,Doaa,Nabil,Emad,Doaa Nabil Emad,20,1056866399,Doaa.Emad@example.com,3/24/2015,2,3/24/2023,3/24/2025,5,Female,10/14/1974,51,Sudanese,Diploma,5314,5,Security,Luxor,1035
1808,Hoda,Youssef,Yehia,Hoda Youssef Yehia,20,1171149328,Hoda.Yehia@example.com,4/23/2015,1,4/23/2024,4/23/2025,10,Female,7/7/1975,50,Egyptian,Bachelor,5122,7,Stock Keeper,Luxor,1035
1809,Hisham,Yehia,Ismail,Hisham Yehia Ismail,20,1075829323,Hisham.Ismail@example.com,5/4/2021,1,5/4/2024,5/4/2025,4,Male,10/11/1973,52,Egyptian,Bachelor,5628,10,Cashier,Mansoura,1031
1810,Ziad,Aref,Atef,Ziad Aref Atef,20,1269910049,Ziad.Atef@example.com,6/2/2016,2,6/2/2024,6/2/2026,5,Male,12/13/1983,42,Sudanese,Bachelor,7422,9,Customer Service,Mansoura,1032
1811,Sohair,Noureldin,Magdy,Sohair Noureldin Magdy,20,1105845925,Sohair.Magdy@example.com,6/26/2018,2,6/26/2024,6/26/2026,4,Female,9/9/1978,47,Egyptian,Bachelor,4932,5,Sales Associate,Mansoura,1031
1812,Laila,Montasser,Hany,Laila Montasser Hany,20,1130856803,Laila.Hany@example.com,7/21/2018,1,7/21/2024,7/21/2025,7,Female,5/3/1970,55,Egyptian,Bachelor,4775,7,Stock Keeper,Sharm El Sheikh,1033
1813,Lobna,Tawfik,Karim,Lobna Tawfik Karim,20,1126638318,Lobna.Karim@example.com,8/4/2021,2,8/4/2023,8/4/2025,2,Female,4/27/1980,45,Egyptian,Diploma,6650,9,Cashier,Mansoura,1031
1814,Hatem,Saeed,Khaled,Hatem Saeed Khaled,20,1043892656,Hatem.Khaled@example.com,8/15/2020,1,8/15/2024,8/15/2025,5,Male,1/28/1983,42,Egyptian,Bachelor,5642,8,Stock Keeper,Luxor,1035
1815,Mansour,Anwar,Moheb,Mansour Anwar Moheb,20,1250701795,Mansour.Moheb@example.com,8/25/2018,2,8/25/2024,8/25/2026,4,Male,12/28/2000,25,Egyptian,Diploma,6630,7,Customer Service,Alexandria,1030
1816,Safwat,Lotfy,Emad,Safwat Lotfy Emad,20,1226919837,Safwat.Emad@example.com,9/17/2016,2,9/17/2024,9/17/2026,5,Male,11/25/1980,45,Sudanese,Bachelor,6528,9,Customer Service,Mansoura,1032
1817,Nisreen,Osama,Rashed,Nisreen Osama Rashed,20,1000207515,Nisreen.Rashed@example.com,10/3/2020,2,10/3/2024,10/3/2026,3,Female,9/19/1993,32,Egyptian,Bachelor,6914,7,Cashier,Sharm El Sheikh,1033
1818,Mona,Anwar,Shady,Mona Anwar Shady,20,1136991691,Mona.Shady@example.com,10/24/2020,2,10/24/2024,10/24/2026,3,Female,2/20/1993,32,Egyptian,Bachelor,5485,5,Sales Associate,Sharm El Sheikh,1033
1819,Shaimaa,Hossni,Hussein,Shaimaa Hossni Hussein,20,1186989474,Shaimaa.Hussein@example.com,11/8/2016,1,11/8/2025,11/8/2026,9,Female,3/2/1969,56,Egyptian,Diploma,5574,9,Sales Associate,Cairo,1025
1820,Sherif,Ayman,Raouf,Sherif Ayman Raouf,20,1180766380,Sherif.Raouf@example.com,11/23/2020,1,11/23/2024,11/23/2025,5,Male,12/12/1991,34,Egyptian,Bachelor,6358,8,Stock Keeper,Aswan,1038
1821,Nehal,Ziad,Islam,Nehal Ziad Islam,20,1173954994,Nehal.Islam@example.com,12/17/2017,1,12/17/2024,12/17/2025,8,Female,4/10/1986,39,Egyptian,Bachelor,4537,8,Stock Keeper,Cairo,1025
1822,Moataz,Emad,Hatem,Moataz Emad Hatem,20,1131923279,Moataz.Hatem@example.com,1/14/2015,1,1/14/2025,1/14/2026,11,Male,2/16/1993,32,Sudanese,Bachelor,4369,6,Sales Associate,Alexandria,1029
1823,Atef,Saber,Khalil,Atef Saber Khalil,20,1092806501,Atef.Khalil@example.com,2/11/2015,2,2/11/2025,2/11/2027,6,Male,2/2/1967,58,Egyptian,Bachelor,7835,5,Customer Service,Aswan,1037
1824,Rania,Ayman,Qasem,Rania Ayman Qasem,20,1062871835,Rania.Qasem@example.com,2/28/2019,2,2/28/2025,2/28/2027,4,Female,8/28/1993,32,Syrian,Bachelor,4721,7,Sales Associate,Aswan,1037
1825,Khaled,Ahmed,Essam,Khaled Ahmed Essam,20,1112017950,Khaled.Essam@example.com,3/14/2018,1,3/14/2025,3/14/2026,8,Male,9/27/1986,39,Egyptian,Diploma,5676,6,Security,Cairo,1025
1826,Fatma,Safwat,Rashed,Fatma Safwat Rashed,20,1117434287,Fatma.Rashed@example.com,4/9/2021,1,4/9/2024,4/9/2025,4,Female,3/2/1995,30,Egyptian,Diploma,5160,7,Stock Keeper,Mansoura,1031
1827,Aya,Ehab,Ziad,Aya Ehab Ziad,20,1076064241,Aya.Ziad@example.com,5/2/2020,2,5/2/2024,5/2/2026,3,Female,4/9/1992,33,Egyptian,Diploma,5791,5,Security,Giza,1027
1828,Hatem,Youssef,Ashraf,Hatem Youssef Ashraf,20,1185475905,Hatem.Ashraf@example.com,6/1/2020,1,6/1/2024,6/1/2025,5,Male,7/6/1986,39,Syrian,Undergraduate,4934,6,Sales Associate,Giza,1027
1829,Sherine,Raouf,Mohamed,Sherine Raouf Mohamed,20,1163567780,Sherine.Mohamed@example.com,6/23/2021,1,6/23/2024,6/23/2025,4,Female,7/28/1979,46,Egyptian,Diploma,5638,8,Sales Associate,Aswan,1037
1830,Aya,Gamal,Helmy,Aya Gamal Helmy,20,1287791691,Aya.Helmy@example.com,7/12/2016,1,7/12/2025,7/12/2026,9,Female,7/11/1990,35,Egyptian,Bachelor,4145,7,Sales Associate,Giza,1027
1831,Nehal,Ismail,Abdelrahman,Nehal Ismail Abdelrahman,20,1169845096,Nehal.Abdelrahman@example.com,8/7/2016,2,8/7/2024,8/7/2026,5,Female,8/25/1973,52,Egyptian,Bachelor,5693,7,Sales Associate,Cairo,1025
1832,Galal,Hossni,Bassem,Galal Hossni Bassem,20,1059417534,Galal.Bassem@example.com,8/24/2019,1,8/24/2024,8/24/2025,6,Male,12/13/1980,45,Egyptian,Bachelor,4558,6,Sales Associate,Alexandria,1029
1833,Doaa,Mansour,Raouf,Doaa Mansour Raouf,20,1139238922,Doaa.Raouf@example.com,9/13/2018,1,9/13/2024,9/13/2025,7,Female,1/7/1987,38,Syrian,Bachelor,5047,7,Sales Associate,Cairo,1025
1834,Nasser,Ehab,Helmy,Nasser Ehab Helmy,20,1272998334,Nasser.Helmy@example.com,10/1/2018,1,10/1/2024,10/1/2025,7,Male,3/27/1989,36,Egyptian,Bachelor,6387,7,Stock Keeper,Mansoura,1031
1835,Sahar,Mamdouh,Mostafa,Sahar Mamdouh Mostafa,20,1237238741,Sahar.Mostafa@example.com,10/24/2017,1,10/24/2024,10/24/2025,8,Female,3/19/1998,27,Egyptian,Bachelor,5700,5,Security,Sharm El Sheikh,1033
1836,Moataz,Diaa,Mostafa,Moataz Diaa Mostafa,20,1016864593,Moataz.Mostafa@example.com,11/3/2020,2,11/3/2024,11/3/2026,3,Male,12/15/1987,38,Egyptian,Undergraduate,5088,9,Sales Associate,Sharm El Sheikh,1033
1837,Ghada,Abdelmonem,Youssef,Ghada Abdelmonem Youssef,20,1023726456,Ghada.Youssef@example.com,11/30/2015,1,11/30/2024,11/30/2025,10,Female,10/20/1997,28,Sudanese,Undergraduate,6914,5,Cashier,Alexandria,1029
1838,Nehal,Ramy,Ahmed,Nehal Ramy Ahmed,20,1033083043,Nehal.Ahmed@example.com,12/17/2016,1,12/17/2025,12/17/2026,9,Female,4/7/1968,57,Egyptian,Diploma,6179,7,Security,Giza,1027
1839,Radwa,Saber,Maged,Radwa Saber Maged,20,1093810469,Radwa.Maged@example.com,1/17/2015,1,1/17/2025,1/17/2026,11,Female,8/17/1992,33,Egyptian,Diploma,5785,5,Cashier,Cairo,1025
1840,Magda,Rami,Mansour,Magda Rami Mansour,20,1109378418,Magda.Mansour@example.com,2/8/2019,1,2/8/2025,2/8/2026,7,Female,9/18/2001,24,Egyptian,Undergraduate,6475,7,Cashier,Cairo,1026
1841,Moheb,Basel,Sherif,Moheb Basel Sherif,20,1111685315,Moheb.Sherif@example.com,2/22/2015,2,2/22/2025,2/22/2027,6,Male,1/23/1973,52,Sudanese,Bachelor,6351,9,Customer Service,Mansoura,1032
1842,Osama,Moataz,Diaa,Osama Moataz Diaa,20,1027953638,Osama.Diaa@example.com,3/20/2015,1,3/20/2024,3/20/2025,10,Male,10/6/1982,43,Egyptian,Bachelor,6907,5,Cashier,Mansoura,1031
1843,Mostafa,Nasr,Ziad,Mostafa Nasr Ziad,20,1013575270,Mostafa.Ziad@example.com,4/8/2015,2,4/8/2023,4/8/2025,5,Male,11/27/1970,55,Egyptian,Bachelor,7720,9,Customer Service,Cairo,1026
